# Fix print output for fix impTempStep
time: 0 temperature: 581.518262056666
time: 1000 temperature: 550.462246731912
time: 2000 temperature: 586.945815563059
time: 3000 temperature: 581.022520724239
time: 4000 temperature: 579.334938655842
time: 5000 temperature: 585.845607424326
time: 6000 temperature: 582.541948597315
time: 7000 temperature: 581.718034702996
time: 8000 temperature: 583.518054845314
time: 9000 temperature: 582.397046847533
time: 10000 temperature: 582.440689807143
time: 11000 temperature: 584.250753754299
time: 12000 temperature: 581.129540759092
time: 13000 temperature: 582.232460080599
time: 14000 temperature: 582.459147819247
time: 15000 temperature: 582.610354874286
time: 16000 temperature: 584.194452012164
time: 17000 temperature: 583.35767220958
time: 18000 temperature: 582.423868177456
time: 19000 temperature: 582.391464037449
time: 20000 temperature: 584.474204134572
time: 21000 temperature: 584.245202605006
time: 22000 temperature: 581.516294937197
time: 23000 temperature: 585.128179409572
time: 24000 temperature: 585.212884729033
time: 25000 temperature: 582.926565360301
time: 26000 temperature: 584.832139607686
time: 27000 temperature: 584.261848135196
time: 28000 temperature: 583.784608937878
time: 29000 temperature: 585.22456291167
time: 30000 temperature: 584.847109799663
time: 30000 temperature: 584.847109799663
time: 31000 temperature: 597.143910548383
time: 32000 temperature: 610.613349014999
time: 33000 temperature: 624.814010870476
time: 34000 temperature: 640.601498956109
time: 35000 temperature: 654.003832511638
time: 36000 temperature: 668.374635433775
time: 37000 temperature: 684.293931678334
time: 38000 temperature: 702.761447025644
time: 39000 temperature: 719.430732332121
time: 40000 temperature: 734.387420641953
time: 41000 temperature: 752.103129939883
time: 42000 temperature: 770.426735963296
time: 43000 temperature: 786.157219505347
time: 44000 temperature: 800.799535246039
time: 45000 temperature: 820.264268411667
time: 46000 temperature: 838.76800015794
time: 47000 temperature: 856.587923810926
time: 48000 temperature: 875.450512800954
time: 49000 temperature: 891.325044772261
time: 50000 temperature: 906.799261771222
time: 51000 temperature: 930.973714661058
time: 52000 temperature: 950.326374757916
time: 53000 temperature: 970.376590952222
time: 54000 temperature: 987.969258215665
time: 55000 temperature: 1007.90770443991
time: 56000 temperature: 1026.89101018921
time: 57000 temperature: 1048.08761686088
time: 58000 temperature: 1069.2270406596
time: 59000 temperature: 1087.538590652
time: 60000 temperature: 1105.34206074239
time: 61000 temperature: 1126.99714148289
time: 62000 temperature: 1144.25713854445
time: 63000 temperature: 1168.04900185046
time: 64000 temperature: 1185.96366060208
time: 65000 temperature: 1207.05360361147
time: 66000 temperature: 1226.97729226632
time: 67000 temperature: 1247.91739284223
time: 68000 temperature: 1265.12723504356
time: 69000 temperature: 1288.38149983592
time: 70000 temperature: 1306.60917087741
time: 71000 temperature: 1329.29817405674
time: 72000 temperature: 1348.53195921887
time: 73000 temperature: 1371.94969350805
time: 74000 temperature: 1391.66087203929
time: 75000 temperature: 1412.13006378751
time: 76000 temperature: 1429.37198658431
time: 77000 temperature: 1450.25471622516
time: 78000 temperature: 1468.66142640256
time: 79000 temperature: 1487.57505926569
time: 80000 temperature: 1510.69131568705
time: 80000 temperature: 1510.69131568705
time: 81000 temperature: 1530.28585273291
time: 82000 temperature: 1550.69218642554
time: 83000 temperature: 1580.08666204973
time: 84000 temperature: 1600.55571736111
time: 85000 temperature: 1619.95391443192
time: 86000 temperature: 1641.00984977812
time: 87000 temperature: 1665.69065404935
time: 88000 temperature: 1679.02203791293
time: 89000 temperature: 1705.80780254928
time: 90000 temperature: 1728.68267991336
time: 90000 temperature: 1728.68267991336
time: 91000 temperature: 1749.88780961617
time: 92000 temperature: 615.188822243827
time: 93000 temperature: 582.173009666085
time: 94000 temperature: 579.448655266166
time: 95000 temperature: 588.606288267556
time: 96000 temperature: 584.147033150832
time: 97000 temperature: 584.890467819117
time: 98000 temperature: 588.459779777082
time: 99000 temperature: 586.09897268828
time: 100000 temperature: 586.363758276919
time: 101000 temperature: 588.839756744146
time: 102000 temperature: 587.983182098696
time: 103000 temperature: 587.496802562768
time: 104000 temperature: 590.933130120878
time: 105000 temperature: 586.960680574815
time: 106000 temperature: 587.878450859996
time: 107000 temperature: 593.235474853723
time: 108000 temperature: 589.85578038237
time: 109000 temperature: 592.59277233998
time: 110000 temperature: 592.907350801277
time: 111000 temperature: 589.797916792437
time: 112000 temperature: 593.802764249045
time: 113000 temperature: 596.3290435403
time: 114000 temperature: 592.881316704113
time: 115000 temperature: 594.319245452993
time: 116000 temperature: 595.935261145415
time: 117000 temperature: 594.888660072814
time: 118000 temperature: 595.434408753066
time: 119000 temperature: 600.317986159062
time: 120000 temperature: 596.23908679677
time: 121000 temperature: 597.574521404323
time: 122000 temperature: 601.231387922716
time: 123000 temperature: 597.224861209127
time: 124000 temperature: 597.499541180034
time: 125000 temperature: 602.236724322057
time: 126000 temperature: 599.908274144228
time: 127000 temperature: 598.842360161144
time: 128000 temperature: 600.805783771176
time: 129000 temperature: 602.957509234511
time: 130000 temperature: 601.292183106053
time: 131000 temperature: 602.749118957643
time: 132000 temperature: 602.715922940489
time: 133000 temperature: 605.517712647767
time: 134000 temperature: 604.59911876613
time: 135000 temperature: 604.343620105709
time: 136000 temperature: 605.7084300286
time: 137000 temperature: 602.925258682238
time: 138000 temperature: 605.479313270905
time: 139000 temperature: 607.579170678664
time: 140000 temperature: 606.533105458972
time: 141000 temperature: 608.617812530783
time: 142000 temperature: 608.156673561448
time: 143000 temperature: 607.841040874543
time: 144000 temperature: 609.712031752676
time: 145000 temperature: 610.691289519786
time: 146000 temperature: 610.627860959885
time: 147000 temperature: 611.447993194503
time: 148000 temperature: 610.856099007664
