LAMMPS data file via write_data, version 17 Apr 2024, timestep = 300027, units = metal

468 atoms
4 atom types

-3.377724 31.622276 xlo xhi
-4.066 40.934 ylo yhi
-5 5 zlo zhi

Masses

1 12.0107
2 12.0107
3 12.0107
4 12.0107

Atoms # full

1 1 4 0 0.16951858804575484 -0.18259998630839955 -1.5735262757183694 0 0 0
5 5 4 0 2.6862937568159366 -0.03498481788726587 -1.2528260283258166 0 0 0
3 3 4 0 -1.105955093611999 1.820428442606349 -1.777505770897815 0 0 0
2 2 4 0 -1.00633970981652 0.4574366122755533 -1.7696519499566428 0 0 0
4 4 4 0 0.04230713504961048 2.6125356643835844 -1.5455930875045147 0 0 0
7 7 4 0 1.331649111093364 1.929343890632366 -1.262486478080021 0 0 0
8 8 4 0 2.538727227199175 2.6679487922664804 -0.9962204571330335 0 0 0
6 6 4 0 1.3620446125203274 0.4990544130739257 -1.446099820575346 0 0 0
11 11 4 0 3.8231211304134645 2.0267448521858213 -0.7823409224064685 0 0 0
10 10 4 0 3.829892966283078 0.5945175648339323 -0.8520458995569229 0 0 0
12 12 4 0 4.9918934933087655 2.7867128860976282 -0.4872907678768278 0 0 0
9 9 4 0 4.992382780190676 -0.021761062656178994 -0.3075108114293918 0 0 0
15 15 4 0 6.176944335295281 1.9824661100312193 -0.051998555634268966 0 0 0
56 56 4 0 0.009058249229361146 7.027588434042275 -0.9514474362648168 0 0 0
55 55 4 0 -1.1029762137739518 6.200958956842152 -1.2202244255944479 0 0 0
53 53 4 0 0.08845145953444834 4.094157331066784 -1.4986566716199805 0 0 0
54 54 4 0 -1.0824604369017128 4.889382428970778 -1.6849358832982404 0 0 0
57 57 4 0 2.4951828575577806 4.123609426767924 -0.8369274323096437 0 0 0
60 60 4 0 2.4249302949428055 7.039694860627372 -0.8143113912032878 0 0 0
59 59 4 0 1.209354000596439 6.274598197713696 -1.049924025612319 0 0 0
58 58 4 0 1.2781998754512789 4.831118900255772 -1.105485433565034 0 0 0
64 64 4 0 4.891050944811705 6.98090845535554 -0.6307031440096187 0 0 0
63 63 4 0 3.6206095711958826 6.330527775089708 -0.6964248968258376 0 0 0
62 62 4 0 3.640368425251027 4.962301958420175 -0.6502131743928798 0 0 0
61 61 4 0 4.862031571385958 4.236349225881979 -0.3877723698267964 0 0 0
67 67 4 0 6.102401312533403 6.312283858556369 -0.3788570680893158 0 0 0
66 66 4 0 6.137366606174065 4.9531977617464324 -0.18047573249408644 0 0 0
65 65 4 0 7.372382290271105 4.266710373063494 0.04427589325497232 0 0 0
100 100 4 0 26.985890570915732 7.045878038639749 -0.41736046746482103 0 0 0
97 97 4 0 27.06100835516072 4.2112631881263685 0.07686851895051794 0 0 0
99 99 4 0 25.759049118734595 6.340831323832389 -0.09514031919000726 0 0 0
103 103 4 0 28.18343406353241 6.312927764343065 -0.7222005914641736 0 0 0
104 104 4 0 29.28090158192591 7.045621570785018 -1.0741948757920108 0 0 0
102 102 4 0 28.268430901350783 4.979243325117012 -0.2455483024049453 0 0 0
106 106 4 0 -1.196478740210085 9.11404844887417 -0.5628054825704476 0 0 0
105 105 4 0 -0.047834194120269645 8.44616393105363 -0.8437598456434723 0 0 0
108 108 4 0 0.013437348492688963 11.310554126395441 -0.5456249478906461 0 0 0
107 107 4 0 -1.128132256742574 10.526357724586463 -0.344572005247898 0 0 0
110 110 4 0 1.198451288283286 9.130450751332468 -0.7924145876386672 0 0 0
112 112 4 0 2.4126608558528466 11.2987274651425 -0.8037122795168731 0 0 0
111 111 4 0 1.2216144844656325 10.54811626990377 -0.7590941425272306 0 0 0
109 109 4 0 2.4321561887618133 8.433651090647654 -0.9496682522612306 0 0 0
114 114 4 0 3.673695107524045 9.157745362494971 -0.8008701485328051 0 0 0
115 115 4 0 3.680685239546021 10.620980131635717 -0.8557881179458534 0 0 0
113 113 4 0 4.9117108516681895 8.486322243342517 -0.6407625721761715 0 0 0
128 128 4 0 12.301528894428293 11.415766915885692 0.05397339463612474 0 0 0
152 152 4 0 26.98992178471647 11.353580044495592 -0.6906143392763869 0 0 0
148 148 4 0 24.59197241723229 11.390203725245403 -0.23492539101061055 0 0 0
151 151 4 0 25.78971359021384 10.654890232828663 -0.3294778182166884 0 0 0
147 147 4 0 23.38402969848564 10.6010556900291 -0.1784699820568764 0 0 0
149 149 4 0 27.046185154524274 8.487717910658908 -0.30722153138907216 0 0 0
154 154 4 0 28.238951505979305 9.204670491095852 -0.58080717761617 0 0 0
155 155 4 0 28.216959787745576 10.62061880455513 -0.6134099487680442 0 0 0
156 156 4 0 29.424684776214466 11.365564717947283 -0.6593612179127554 0 0 0
158 158 4 0 -1.2179414516374851 13.46928942826775 -0.8671531457057903 0 0 0
157 157 4 0 0.0005848222056822302 12.75655404031534 -0.7582503502028712 0 0 0
159 159 4 0 -1.2850711315183774 14.841509925160283 -0.8300863482666903 0 0 0
160 160 4 0 -0.041808431076302166 15.578977798593137 -0.6146200088272604 0 0 0
168 168 4 0 4.883815382371314 15.616225780608296 -0.1562478747868929 0 0 0
164 164 4 0 2.4602252345512636 15.677696884606817 -0.4493171119062365 0 0 0
165 165 4 0 4.946302645754764 12.754221141400654 -0.6741924069754023 0 0 0
167 167 4 0 3.7003855444661733 14.904963379289809 -0.3408797254385895 0 0 0
166 166 4 0 3.655574985848003 13.434774296066157 -0.5245629109334434 0 0 0
162 162 4 0 1.2046142958282204 13.53533222592362 -0.7158005270802247 0 0 0
161 161 4 0 2.407467481838977 12.736151456282236 -0.6773580705518206 0 0 0
163 163 4 0 1.1631697133554595 14.957870465713768 -0.6596641635717783 0 0 0
172 172 4 0 7.3240915710435655 15.669082697503185 -0.21770564504574721 0 0 0
171 171 4 0 6.1289302002205535 14.914581607319285 -0.3037052296517967 0 0 0
170 170 4 0 6.145305430666903 13.482214726370282 -0.5152609820077246 0 0 0
175 175 4 0 8.612195641268503 14.943083596904248 -0.2053922284608727 0 0 0
174 174 4 0 8.580002982411372 13.549539120516188 -0.341480388524184 0 0 0
177 177 4 0 12.27268223664362 12.835622883473505 0.15123812846221843 0 0 0
176 176 4 0 9.841413528053247 15.5712612868159 0.024529485911374813 0 0 0
180 180 4 0 12.307164664553333 15.600106011589244 0.1168241005856287 0 0 0
179 179 4 0 11.085464365532955 14.886014626124732 0.053041018929744777 0 0 0
178 178 4 0 11.019401414129444 13.529270506283371 -0.01641114322062833 0 0 0
183 183 4 0 13.474088527817036 14.923387392609753 0.35995830932541334 0 0 0
182 182 4 0 13.503695922924338 13.479073437516927 0.3053573270589703 0 0 0
173 173 4 0 9.807666325474683 12.850921792221797 -0.06397467484097216 0 0 0
187 187 4 0 15.984564647303564 14.952816870254008 0.539720765486296 0 0 0
188 188 4 0 17.2210163976514 15.621174251233143 0.31057489837523916 0 0 0
191 191 4 0 18.491333911979858 14.896079990687847 0.23923244863352905 0 0 0
184 184 4 0 14.727674079113239 15.564978433624237 0.5101380424058234 0 0 0
186 186 4 0 16.00046711133409 13.498405287932307 0.5432768934738059 0 0 0
196 196 4 0 22.147416802622132 15.598849690518032 -0.136393659101974 0 0 0
195 195 4 0 20.88869370091918 14.890208583233237 0.10209938388241473 0 0 0
192 192 4 0 19.668566567007467 15.661777472828394 0.11062018673096705 0 0 0
193 193 4 0 22.03593933025882 12.704543238460063 -0.22442474454717 0 0 0
194 194 4 0 20.88239467518037 13.492666983250711 -0.05958650261996798 0 0 0
200 200 4 0 24.55283690330735 15.578490252184874 -0.31021673081702467 0 0 0
199 199 4 0 23.329126090908282 14.882341596943554 -0.17160786023108332 0 0 0
198 198 4 0 23.288853947615387 13.481975409459894 -0.23722596012004618 0 0 0
204 204 4 0 26.994795310207635 15.645251278966986 -0.6262225775036768 0 0 0
203 203 4 0 25.739795242894584 14.872518128352352 -0.46592378448976535 0 0 0
201 201 4 0 26.87309638269597 12.809360496081167 -0.6775466508350482 0 0 0
202 202 4 0 25.726111321696425 13.503043907293698 -0.5966425750220438 0 0 0
197 197 4 0 24.505344222352928 12.74982920721003 -0.49963487019117 0 0 0
207 207 4 0 28.225190307713387 14.905605343410901 -0.745607883743881 0 0 0
208 208 4 0 29.36953611559251 15.642391371692918 -0.7486703308048401 0 0 0
206 206 4 0 28.25836673801236 13.473986006533512 -0.8192411017542913 0 0 0
205 205 4 0 29.409732866207175 12.683591769596974 -0.9339835440122217 0 0 0
210 210 4 0 -1.2262162755541974 17.731318478101574 0.07050407127745065 0 0 0
209 209 4 0 -0.12082254668409428 16.901711124717316 -0.0976126630925357 0 0 0
211 211 4 0 -1.2785797730422703 19.085016396257874 0.4693222708881252 0 0 0
212 212 4 0 -0.056093262542711 19.859075386231442 0.247311696698122 0 0 0
217 217 4 0 4.923850854432578 17.03049188905786 -0.10652553399937716 0 0 0
220 220 4 0 4.883233207849684 19.77717619414718 -0.02632636145396404 0 0 0
216 216 4 0 2.3094213684514755 19.78120944104185 -0.12090590030950062 0 0 0
215 215 4 0 1.0377688519730814 19.115569075624794 -0.14025335429177826 0 0 0
221 221 4 0 7.406918235318198 17.045494567595686 -0.06624053415376148 0 0 0
222 222 4 0 6.187541038973351 17.796178358245783 -0.06286531692233846 0 0 0
224 224 4 0 7.33393105083126 19.89907169072144 -0.04455469687833452 0 0 0
227 227 4 0 8.592673656445912 19.189680111938905 -0.20390802219754114 0 0 0
223 223 4 0 6.1109931964818 19.154728033720165 -0.028558153246093686 0 0 0
226 226 4 0 8.583056718651735 17.75444562439123 -0.1683712504604879 0 0 0
225 225 4 0 9.800698050556727 16.983792818571633 -0.07731748481277564 0 0 0
228 228 4 0 9.811490289242839 19.91335400111292 -0.13248888440075313 0 0 0
235 235 4 0 13.45146264736846 19.103169314013996 0.006747281602581033 0 0 0
234 234 4 0 13.498663724204999 17.693695349055623 0.2014983746001795 0 0 0
230 230 4 0 11.034506425419918 17.723478534391262 0.030945587461187224 0 0 0
232 232 4 0 12.268529783989692 19.884366185247007 0.0807172122471411 0 0 0
229 229 4 0 12.271857139389068 17.02519035020494 0.07124838204143984 0 0 0
231 231 4 0 11.015392128216545 19.16470496133713 0.05970202011433355 0 0 0
237 237 4 0 17.139070300099846 17.105347660712248 0.26343551604341103 0 0 0
238 238 4 0 15.884905910013606 17.803430086292742 0.3492001678365533 0 0 0
239 239 4 0 15.909483852118061 19.172610401903153 -0.05581979771948889 0 0 0
236 236 4 0 14.63670567824457 19.851490305040297 0.02566059338112914 0 0 0
240 240 4 0 17.18446460086497 19.82849831147372 -0.2624026909551453 0 0 0
242 242 4 0 18.421488153561853 17.75690245233033 0.002376510002875848 0 0 0
243 243 4 0 18.425755537480075 19.14063340340399 -0.26953145421604574 0 0 0
233 233 4 0 14.716517412634646 17.035206323659203 0.3544374047642012 0 0 0
241 241 4 0 19.659306824336866 17.031801865577318 -0.016912509048557543 0 0 0
245 245 4 0 22.092363545295864 17.024281157515055 -0.3933005513007242 0 0 0
247 247 4 0 20.884508516087894 19.15488331959746 -0.43165396706802817 0 0 0
248 248 4 0 22.035575073951392 19.900778055028923 -0.5256776131374808 0 0 0
246 246 4 0 20.850372993450794 17.72258042846086 -0.2457340658414234 0 0 0
244 244 4 0 19.634182443989538 19.82304674891877 -0.4008365827932723 0 0 0
254 254 4 0 25.73693795031876 17.723679164851834 -0.43332569019211586 0 0 0
249 249 4 0 24.563824381037996 17.03473920310317 -0.31505005635968186 0 0 0
252 252 4 0 24.484250677652202 19.918330519144458 -0.6224092335097209 0 0 0
255 255 4 0 25.722739195751306 19.121925194435505 -0.4208548629627998 0 0 0
256 256 4 0 26.952595529755676 19.77804960979908 -0.7635806853181516 0 0 0
251 251 4 0 23.250947324688685 19.197291511685144 -0.35707568035908643 0 0 0
253 253 4 0 27.000510633763444 17.077478795566805 -0.5978135232775852 0 0 0
250 250 4 0 23.330964685846986 17.762445605782503 -0.35915254491511045 0 0 0
259 259 4 0 28.20571930524684 19.072688126777372 -0.8468229761131535 0 0 0
260 260 4 0 29.40666192457209 19.825537954761764 -1.0663857051881196 0 0 0
258 258 4 0 28.243035105115162 17.708330472390458 -0.6953877502992253 0 0 0
257 257 4 0 29.452283372145267 16.964147471516252 -0.5973486424564407 0 0 0
264 264 4 0 0.04904666598957928 24.14318609468757 0.4922676688830909 0 0 0
263 263 4 0 -1.115946910079632 23.370424060898284 0.824193351077628 0 0 0
262 262 4 0 -1.3123341587976896 22.008445105923023 0.6162641475207136 0 0 0
261 261 4 0 -0.10014508154017916 21.27453490269084 0.26478121451287107 0 0 0
269 269 4 0 4.879945608955982 21.305302593549598 -0.05633358716344952 0 0 0
267 267 4 0 1.2477527137142492 23.386359660723905 0.2561354406616816 0 0 0
270 270 4 0 3.584090395270513 21.911100215712075 -0.11752280226177933 0 0 0
265 265 4 0 2.314208457104098 21.211230104504374 -0.03129819383138704 0 0 0
271 271 4 0 3.5615481442310486 23.379857471756946 -0.11005995032986852 0 0 0
266 266 4 0 1.0669747573868904 21.985170201496697 0.18127534603931714 0 0 0
273 273 4 0 7.301984740194418 21.33793665898019 -0.14214134180083396 0 0 0
278 278 4 0 8.511312726542448 22.00952431002597 -0.01998384993503539 0 0 0
274 274 4 0 6.060889903322568 22.000583944089033 0.05907793168114262 0 0 0
275 275 4 0 6.016854694190344 23.448130191101352 0.03493533095157376 0 0 0
279 279 4 0 8.481220071652164 23.398590144569464 0.034833758872686416 0 0 0
276 276 4 0 7.265434640165019 24.091077141407656 -0.009694425985320715 0 0 0
277 277 4 0 9.736926862887907 21.309953544839974 0.005485167890769376 0 0 0
286 286 4 0 13.455091098002086 22.00639784195846 0.07264666702895807 0 0 0
281 281 4 0 12.206764641106162 21.270595650163262 0.09210308537661305 0 0 0
282 282 4 0 10.942511344020254 21.972861353922756 0.1481207559095419 0 0 0
283 283 4 0 10.954383136221836 23.373116922862057 0.0734630313153895 0 0 0
280 280 4 0 9.693321649481042 24.12857134980195 0.18422501624382784 0 0 0
284 284 4 0 12.185014332118072 24.082335535352975 0.30784904756660453 0 0 0
287 287 4 0 13.45941459221241 23.464022521111612 0.3390580372744625 0 0 0
290 290 4 0 15.972100559507906 21.959166750493075 0.06620647101309102 0 0 0
291 291 4 0 15.985123102742081 23.382366068147352 0.05671646371329727 0 0 0
285 285 4 0 14.72822956792451 21.249185410426836 -0.038097278774699206 0 0 0
289 289 4 0 17.248553796885197 21.25505604814338 -0.1544027762371193 0 0 0
294 294 4 0 18.475945999602363 22.020942412396643 -0.16057137590040452 0 0 0
292 292 4 0 17.275335372821782 24.119922688921786 0.282610890513684 0 0 0
295 295 4 0 18.452200584557787 23.357560677863574 0.09690223792130137 0 0 0
288 288 4 0 14.758350044401599 24.106241894716433 0.14025105350176204 0 0 0
297 297 4 0 22.08932661281231 21.279363021957746 -0.7003801771885196 0 0 0
300 300 4 0 22.0791817197105 24.110603793649155 -0.5542319664006519 0 0 0
298 298 4 0 20.88738998189908 22.046406974044498 -0.5120298538578005 0 0 0
293 293 4 0 19.62506324500716 21.306624299312343 -0.3143287714203614 0 0 0
296 296 4 0 19.669923065879292 24.043442834381658 0.004547455069282533 0 0 0
299 299 4 0 20.90419333775518 23.410107917635866 -0.34071400158936094 0 0 0
305 305 4 0 26.936434670175203 21.189302132708875 -1.1286427705795685 0 0 0
306 306 4 0 25.663801947088945 21.96399576426539 -1.1148089987287617 0 0 0
301 301 4 0 24.512119250960883 21.316907592631352 -0.8985013291270317 0 0 0
304 304 4 0 24.553012758329118 24.106809304077213 -0.8071496550096022 0 0 0
307 307 4 0 25.664690331115874 23.34114455946176 -1.2720914440677202 0 0 0
308 308 4 0 26.883976331750127 24.076122399096963 -1.458010442367995 0 0 0
302 302 4 0 23.228041378912607 22.021469228460134 -0.9006722878281921 0 0 0
303 303 4 0 23.365408484856136 23.466556298124775 -0.8171197433633546 0 0 0
310 310 4 0 28.096937388087337 21.94911568462384 -1.4520244712892796 0 0 0
309 309 4 0 29.282662076832995 21.16689104322286 -1.3535322322313106 0 0 0
311 311 4 0 28.083963273395586 23.301831463787796 -1.75674027232048 0 0 0
312 312 4 0 29.17717974615366 24.098003433175755 -2.1909616262218408 0 0 0
326 326 4 0 6.051240086562507 26.208356644283676 0.1816408578569105 0 0 0
330 330 4 0 8.501548622690551 26.237623477553363 0.37819814539998525 0 0 0
325 325 4 0 7.294199244675487 25.463938036022864 0.2388843571272998 0 0 0
331 331 4 0 8.575393108844404 27.68517776474314 0.3373574585458576 0 0 0
329 329 4 0 9.76862636567623 25.525808499363507 0.33903582400060733 0 0 0
334 334 4 0 10.985259187415862 26.241631159036622 0.4667531004888723 0 0 0
333 333 4 0 12.181339256705927 25.528182906071724 0.5125971118238452 0 0 0
339 339 4 0 13.4822789209147 27.6325842124311 0.3373856129220161 0 0 0
338 338 4 0 13.451100346783065 26.18421737646466 0.4415106306196801 0 0 0
332 332 4 0 9.845705023183204 28.38207651008694 0.4455281928102602 0 0 0
335 335 4 0 11.045639193848631 27.616196973216795 0.4215248417222755 0 0 0
336 336 4 0 12.301792981601348 28.304060676110673 0.38089812200371703 0 0 0
341 341 4 0 17.28968855794256 25.500855064495422 0.44188336311978776 0 0 0
346 346 4 0 18.515411086550966 26.164644952034823 0.34999325989486796 0 0 0
347 347 4 0 18.50014935432957 27.58923261899432 0.43131930492211357 0 0 0
337 337 4 0 14.782368718776118 25.507603387245243 0.3083700599514503 0 0 0
342 342 4 0 15.996998607170198 26.14090337668826 0.4525909718321357 0 0 0
343 343 4 0 15.962820587761367 27.571138916489428 0.4099616148046749 0 0 0
340 340 4 0 14.751996210320693 28.296440379014676 0.2970477379971935 0 0 0
344 344 4 0 17.203837185422557 28.238694110215754 0.438651195292564 0 0 0
351 351 4 0 20.91146476431834 27.60155692518991 0.25251513172974066 0 0 0
352 352 4 0 22.209588509354198 28.2574084287416 0.19254081942540122 0 0 0
349 349 4 0 22.148147133391653 25.516406995020674 -0.3361959736076357 0 0 0
345 345 4 0 19.73639275817357 25.449122133214622 0.13875443724194841 0 0 0
350 350 4 0 20.93516757552767 26.192085810328397 -0.06425859260310043 0 0 0
348 348 4 0 19.724775989023325 28.312600799685093 0.419033520611153 0 0 0
360 360 4 0 26.952404723516615 28.342461382918152 -0.9258582214973585 0 0 0
353 353 4 0 24.62560556042788 25.497545761590928 -0.6873179650557808 0 0 0
357 357 4 0 26.98243199562415 25.539740749311495 -1.3057184770376429 0 0 0
358 358 4 0 25.81369524467264 26.26055271450196 -1.0221008857820708 0 0 0
359 359 4 0 25.806131798922046 27.62167883962551 -0.7767712963731958 0 0 0
356 356 4 0 24.64531797189352 28.28447547436995 -0.3250233553987262 0 0 0
355 355 4 0 23.482010020880065 27.582211307137882 -0.15631363213848007 0 0 0
354 354 4 0 23.359898716230447 26.20294260690765 -0.47509887926286815 0 0 0
362 362 4 0 28.258400037599017 26.254380511722953 -1.5465950839740572 0 0 0
363 363 4 0 28.181819298901903 27.657751875204827 -1.3727911275241365 0 0 0
361 361 4 0 29.386845604235198 25.44399581453439 -1.8052855433037525 0 0 0
364 364 4 0 29.30274973442081 28.439991919433883 -1.7470809945074315 0 0 0
381 381 4 0 9.81019248852326 29.777497856418577 0.20489077087678823 0 0 0
385 385 4 0 12.355529003635223 29.73664479999757 0.2587151150156788 0 0 0
390 390 4 0 13.577667022382668 30.462947712290443 0.25089818317084495 0 0 0
398 398 4 0 18.432577403774363 30.39008148695312 0.7306223437310595 0 0 0
393 393 4 0 17.25831743323688 29.650154211228486 0.4704445203758448 0 0 0
399 399 4 0 18.50875838023829 31.815063136688988 0.7217800284759811 0 0 0
389 389 4 0 14.827538086141562 29.69423923331088 0.2484555954862145 0 0 0
394 394 4 0 16.052080205010334 30.348123393734816 0.3007376870826856 0 0 0
401 401 4 0 22.133750050271534 29.699875377508857 0.2770084630894477 0 0 0
397 397 4 0 19.696665099673652 29.787216872698973 0.60065947301519 0 0 0
402 402 4 0 20.892765086591105 30.460513978423215 0.5778115616211279 0 0 0
409 409 4 0 26.9644385677947 29.811981165114286 -0.7636481705162255 0 0 0
410 410 4 0 25.82366521086625 30.491814965789885 -0.34759375785776303 0 0 0
405 405 4 0 24.62326194256763 29.69679380799238 -0.2531978628604618 0 0 0
406 406 4 0 23.399036114229045 30.395800427549027 0.0667194432857558 0 0 0
407 407 4 0 23.48638907716549 31.83122476674432 0.2139883545764576 0 0 0
408 408 4 0 24.674794873021074 32.62362723936689 0.07739735866108112 0 0 0
412 412 4 0 27.073487682312848 32.65988033261196 -0.40180849373066735 0 0 0
411 411 4 0 25.904880364098613 31.91910848288439 -0.18640548280425848 0 0 0
415 415 4 0 28.29313417644932 31.954338121299916 -0.8550459365743224 0 0 0
414 414 4 0 28.21758920520389 30.56000021721531 -1.1083305587591914 0 0 0
413 413 4 0 29.31156528007265 29.81178975860254 -1.609946361196011 0 0 0
461 461 4 0 27.117102326105346 34.13459354886293 -0.3626881825341479 0 0 0
416 416 4 0 29.429642294905584 32.8223278459272 -1.0128308043025869 0 0 0
465 465 4 0 29.500564300382184 34.21085428211777 -0.925389644665476 0 0 0
37 37 4 0 22.274747204082086 0.4548803773058576 2.143413182028088 0 0 0
45 45 4 0 27.233136887296446 0.5872700118386035 1.9855071061646425 0 0 0
41 41 4 0 24.797265667604957 0.6393483185857708 2.3779652763969223 0 0 0
49 49 4 0 29.6284452496512 0.19676794988865184 1.235092162754393 0 0 0
13 13 4 0 7.364175227861591 -0.08767155099253451 0.5803754626334737 0 0 0
14 14 4 0 6.20474080564786 0.5843184517426566 0.1432236136343331 0 0 0
18 18 4 0 8.557084378658729 0.6988612131051126 0.7829274740715827 0 0 0
19 19 4 0 8.572501416159662 2.127192598077358 0.4251982753492522 0 0 0
